Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,TimeInMs,MsBetweenSimulationStart,MsBetweenPresents,MsBetweenDisplayChange,MsInPresentAPI,MsRenderPresentLatency,MsUntilDisplayed,CPUStartTimeInMs,MsBetweenAppStart,MsCPUBusy,MsCPUWait,MsGPULatency,MsGPUTime,MsGPUBusy,MsGPUWait,MsAnimationError,AnimationTime,MsFlipDelay,MsAllInputToPhotonLatency,MsClickToPhotonLatency
WindowsTerminal.exe,31340,0x20E7DA60E70,DXGI,1,0,0,Hardware Composed: Independent Flip,1373.2964,NA,46.09800000000000,41.80270000000000,0.50590000000000,1.72660000000000,5.0173,1327.5167,46.2856,45.7797,0.5059,45.9658,1.5405,1.5405,0.0000,-41.4415,1327.5167,NA,NA,NA
dwm.exe,2032,0x0,Other,-1,0,0,Hardware: Legacy Flip,1310.3465,NA,27.78930000000000,27.88880000000000,0.00000000000000,0.65430000000000,5.4642,1282.5572,27.7893,27.7893,0.0000,1.1238,27.3198,1.5091,25.8107,116.7548,1282.5572,NA,NA,NA
dwm.exe,2032,0x0,Other,-1,0,0,Hardware: Legacy Flip,1401.4153,NA,91.06880000000000,90.14460000000000,0.00000000000000,2.31290000000000,4.5400,1310.3465,91.0688,91.0688,0.0000,0.6543,92.7274,3.0976,89.6298,-62.3553,1310.3465,NA,NA,NA
dwm.exe,2032,0x0,Other,-1,0,0,Hardware: Legacy Flip,1409.5338,NA,8.11850000000000,NA,0.00000000000000,0.00000000000000,NA,1401.4153,8.1185,8.1185,0.0000,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
WindowsTerminal.exe,31340,0x20E7DA60E70,DXGI,1,0,0,Hardware Composed: Independent Flip,1373.8441,NA,0.54770000000000,6.82000000000000,0.32480000000000,1.76770000000000,11.2896,1373.8023,0.3666,0.0418,0.3248,1.2207,0.5888,0.5778,0.0110,39.4656,1373.8023,NA,NA,NA
WindowsTerminal.exe,31340,0x20E7DA60E70,DXGI,1,0,0,Composed: Flip,1420.2155,NA,46.37140000000000,NA,0.29250000000000,1.20880000000000,NA,1374.1689,46.3391,46.0466,0.2925,46.1800,1.0754,1.0754,0.0000,NA,NA,NA,NA,NA
dwm.exe,2032,0x0,Other,-1,0,0,Hardware: Legacy Flip,1423.0880,NA,13.55420000000000,27.76180000000000,0.00000000000000,3.55180000000000,10.6291,1409.5338,13.5542,13.5542,0.0000,3.5244,13.5816,4.7347,8.8469,71.4255,1409.5338,NA,NA,NA
dwm.exe,2032,0x0,Other,-1,0,0,Hardware: Legacy Flip,1435.8991,NA,12.81110000000000,6.93710000000000,0.00000000000000,2.43970000000000,4.7551,1423.0880,12.8111,12.8111,0.0000,3.5518,11.6990,3.1306,8.5684,6.6171,1423.0880,NA,NA,NA
NVIDIA Overlay.exe,3556,0x2383AD26A40,DXGI,0,0,0,Composed: Copy with GPU GDI,921.4129,NA,516.52400000000000,520.83630000000005,0.11440000000000,1.66660000000000,19.2649,405.0084,516.5189,516.4045,0.1144,2.1782,515.8929,1.3389,514.5540,NA,405.0084,NA,NA,NA
dwm.exe,2032,0x0,Other,-1,0,0,Hardware: Legacy Flip,1442.8348,NA,6.93570000000000,6.93610000000000,0.00000000000000,3.07970000000000,4.7555,1435.8991,6.9357,6.9357,0.0000,2.4397,7.5757,3.7695,3.8062,5.8750,1435.8991,NA,NA,NA
dwm.exe,2032,0x0,Other,-1,0,0,Hardware: Legacy Flip,1450.1064,NA,7.27160000000000,6.95980000000000,0.00000000000000,3.36670000000000,4.4437,1442.8348,7.2716,7.2716,0.0000,3.0797,7.5586,4.2154,3.3432,-0.0241,1442.8348,NA,NA,NA
dwm.exe,2032,0x0,Other,-1,0,0,Hardware: Legacy Flip,1456.2495,NA,6.14310000000000,6.92670000000000,0.00000000000000,1.97560000000000,5.2273,1450.1064,6.1431,6.1431,0.0000,3.3667,4.7520,2.7565,1.9955,0.3449,1450.1064,NA,NA,NA
WindowsTerminal.exe,31340,0x20E7DA60E70,DXGI,1,0,0,Composed: Flip,1420.5835,NA,0.36800000000000,55.52050000000000,0.19060000000000,8.91620000000000,20.0707,1420.5080,0.2661,0.0755,0.1906,0.9163,8.0754,8.0689,0.0065,-8.8148,1420.5080,NA,NA,NA
dwm.exe,2032,0x0,Other,-1,0,0,Hardware: Legacy Flip,1463.4582,NA,7.20870000000000,6.93970000000000,0.00000000000000,1.96320000000000,4.9583,1456.2495,7.2087,7.2087,0.0000,1.9756,7.1963,2.8134,4.3829,-0.7966,1456.2495,NA,NA,NA
